model_type,feature_set,features,n_features_before_encoding,validation_size,architecture,hidden_layers,hidden_nodes,learning_rate,epochs,train_rows,validation_rows,test_rows,train_seconds,validation_r2,validation_mae,validation_rmse,test_r2,test_mae,test_rmse
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,3x128_64_32,3,"(128, 64, 32)",0.001,300,1640,704,586,1.0768635409913259,0.8410744916155204,19783.11085505367,29206.64810557746,0.8552017347206172,19939.961342785118,34072.379315066166
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,3x128_64_32,3,"(128, 64, 32)",0.001,800,1640,704,586,1.075795166005264,0.8410744916155204,19783.11085505367,29206.64810557746,0.8552017347206172,19939.961342785118,34072.379315066166
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,3x128_64_32,3,"(128, 64, 32)",0.0003,300,1640,704,586,1.0536719160008943,0.8593396395868526,19198.599045188454,27477.09253861883,0.8709127108953156,19878.767820998226,32170.849035543877
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1640,704,586,1.0591439999989234,0.8593396395868526,19198.599045188454,27477.09253861883,0.8709127108953156,19878.767820998226,32170.849035543877
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x32,1,"(32,)",0.01,300,1992,352,586,0.23371616700023878,0.8722583118991707,17111.151699173035,23852.230149177532,0.8768932859072114,18960.544909973556,31416.77865178877
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x32,1,"(32,)",0.01,800,1992,352,586,0.23008504199970048,0.8722583118991707,17111.151699173035,23852.230149177532,0.8768932859072114,18960.544909973556,31416.77865178877
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x32,1,"(32,)",0.001,300,1992,352,586,0.5421915000042645,0.8686641300122355,17378.70514942041,24185.459517862037,0.9090764457420727,17819.175846473998,26999.702855983887
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x32,1,"(32,)",0.001,800,1992,352,586,0.5464153329958208,0.8686641300122355,17378.70514942041,24185.459517862037,0.9090764457420727,17819.175846473998,26999.702855983887
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x32,1,"(32,)",0.0003,300,1992,352,586,0.7899475829908624,0.8736095462253708,16639.227197700515,23725.74193135961,0.9119583373856395,17466.081339875873,26568.36935017739
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x32,1,"(32,)",0.0003,800,1992,352,586,0.7896294169913745,0.8736095462253708,16639.227197700515,23725.74193135961,0.9119583373856395,17466.081339875873,26568.36935017739
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x64,1,"(64,)",0.01,300,1992,352,586,0.20854462499846704,0.8728854141784994,16798.857267891577,23793.611107905206,0.900604338372217,18051.19592543995,28229.585211707228
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x64,1,"(64,)",0.01,800,1992,352,586,0.20807545899879187,0.8728854141784994,16798.857267891577,23793.611107905206,0.900604338372217,18051.19592543995,28229.585211707228
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x64,1,"(64,)",0.001,300,1992,352,586,0.8979369580047205,0.8507933478128802,17883.899396540088,25778.44750828559,0.8981160225684679,19868.209353559265,28580.757030716195
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x64,1,"(64,)",0.001,800,1992,352,586,0.9002594999910798,0.8507933478128802,17883.899396540088,25778.44750828559,0.8981160225684679,19868.209353559265,28580.757030716195
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x64,1,"(64,)",0.0003,300,1992,352,586,1.1899193330027629,0.8719811152532162,17172.3704753562,23878.095531646555,0.9081182632596443,18228.221427627395,27141.595905378337
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,1x64,1,"(64,)",0.0003,800,1992,352,586,1.1896522079914575,0.8719811152532162,17172.3704753562,23878.095531646555,0.9081182632596443,18228.221427627395,27141.595905378337
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x64_32,2,"(64, 32)",0.01,300,1992,352,586,0.23867991699080449,0.8695438899639344,17654.189885923006,24104.319649239118,0.9108524363740095,18384.284680835026,26734.712721385804
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x64_32,2,"(64, 32)",0.01,800,1992,352,586,0.2382775410078466,0.8695438899639344,17654.189885923006,24104.319649239118,0.9108524363740095,18384.284680835026,26734.712721385804
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x64_32,2,"(64, 32)",0.001,300,1992,352,586,0.9931734169949777,0.8324360225997894,18851.431760829833,27318.257598485987,0.8936746694586717,19200.789078876027,29197.062076255388
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x64_32,2,"(64, 32)",0.001,800,1992,352,586,0.9924901670019608,0.8324360225997894,18851.431760829833,27318.257598485987,0.8936746694586717,19200.789078876027,29197.062076255388
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x64_32,2,"(64, 32)",0.0003,300,1992,352,586,1.6327648750011576,0.8402379249241196,18494.555687700537,26674.698050172083,0.9007454716507015,19087.290480876196,28209.536302465942
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x64_32,2,"(64, 32)",0.0003,800,1992,352,586,1.631003166010487,0.8402379249241196,18494.555687700537,26674.698050172083,0.9007454716507015,19087.290480876196,28209.536302465942
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x128_64,2,"(128, 64)",0.01,300,1992,352,586,0.6155611249996582,0.8662214193517654,16976.081932630837,24409.33555154616,0.8906487143883707,18124.412572409125,29609.61285963769
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x128_64,2,"(128, 64)",0.01,800,1992,352,586,0.6138710410014028,0.8662214193517654,16976.081932630837,24409.33555154616,0.8906487143883707,18124.412572409125,29609.61285963769
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x128_64,2,"(128, 64)",0.001,300,1992,352,586,0.7585057499964023,0.8582652543024263,17752.714150035255,25124.696834618557,0.8912680351484925,19537.863107802033,29525.64545981576
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x128_64,2,"(128, 64)",0.001,800,1992,352,586,0.7576602080080193,0.8582652543024263,17752.714150035255,25124.696834618557,0.8912680351484925,19537.863107802033,29525.64545981576
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x128_64,2,"(128, 64)",0.0003,300,1992,352,586,1.780884583000443,0.8612611970962266,17975.65621618111,24857.739766508665,0.8817531920559052,19869.916534225256,30790.411662863895
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,2x128_64,2,"(128, 64)",0.0003,800,1992,352,586,1.78725116699934,0.8612611970962266,17975.65621618111,24857.739766508665,0.8817531920559052,19869.916534225256,30790.411662863895
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,3x128_64_32,3,"(128, 64, 32)",0.01,300,1992,352,586,0.29803925000305753,0.8788279950818554,16414.109945359887,23230.78110121959,0.9027457392981173,18149.066787265932,27923.837427229504
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,3x128_64_32,3,"(128, 64, 32)",0.01,800,1992,352,586,0.2977398330112919,0.8788279950818554,16414.109945359887,23230.78110121959,0.9027457392981173,18149.066787265932,27923.837427229504
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,3x128_64_32,3,"(128, 64, 32)",0.001,300,1992,352,586,1.0898339169943938,0.8222133124734496,19781.21891042725,28139.234897235543,0.8847519579464571,19728.557738253046,30397.478532068304
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,3x128_64_32,3,"(128, 64, 32)",0.001,800,1992,352,586,1.0921637910068966,0.8222133124734496,19781.21891042725,28139.234897235543,0.8847519579464571,19728.557738253046,30397.478532068304
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,3x128_64_32,3,"(128, 64, 32)",0.0003,300,1992,352,586,1.7883300829998916,0.8194824073243396,20107.348291679868,28354.52865582057,0.8727018225149703,20034.725173437204,31947.13194487776
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.15,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1992,352,586,1.762582833005581,0.8194824073243396,20107.348291679868,28354.52865582057,0.8727018225149703,20034.725173437204,31947.13194487776
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x32,1,"(32,)",0.01,300,1875,469,586,0.19546841600094922,0.8817875097582419,17419.342076223154,23959.180264924948,0.8872021831715712,18991.754398834895,30072.61051062381
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x32,1,"(32,)",0.01,800,1875,469,586,0.1951919999992242,0.8817875097582419,17419.342076223154,23959.180264924948,0.8872021831715712,18991.754398834895,30072.61051062381
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x32,1,"(32,)",0.001,300,1875,469,586,0.5259833750023972,0.8791752825078566,17818.802257463583,24222.455469993914,0.9080145129319628,18227.32517014435,27156.91535347644
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x32,1,"(32,)",0.001,800,1875,469,586,0.5285206670087064,0.8791752825078566,17818.802257463583,24222.455469993914,0.9080145129319628,18227.32517014435,27156.91535347644
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x32,1,"(32,)",0.0003,300,1875,469,586,0.7766720420040656,0.885246855899777,16993.49052929048,23606.00902162454,0.9118824326679181,17364.817574054206,26579.81978193152
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x32,1,"(32,)",0.0003,800,1875,469,586,0.7742205840040697,0.885246855899777,16993.49052929048,23606.00902162454,0.9118824326679181,17364.817574054206,26579.81978193152
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x64,1,"(64,)",0.01,300,1875,469,586,0.16207908400974702,0.8686781396008848,18640.931886575025,25252.756165647006,0.9010733904912764,20161.80999321168,28162.898170791766
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x64,1,"(64,)",0.01,800,1875,469,586,0.16278116600005887,0.8686781396008848,18640.931886575025,25252.756165647006,0.9010733904912764,20161.80999321168,28162.898170791766
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x64,1,"(64,)",0.001,300,1875,469,586,0.6220166249986505,0.8769702856436417,17707.55015889666,24442.480638693763,0.9017952493452392,18282.831866655688,28059.95893470605
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x64,1,"(64,)",0.001,800,1875,469,586,0.6225239170016721,0.8769702856436417,17707.55015889666,24442.480638693763,0.9017952493452392,18282.831866655688,28059.95893470605
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x64,1,"(64,)",0.0003,300,1875,469,586,1.1214737919945037,0.8815633143416586,17399.250741430787,23981.889345663534,0.9061877848193273,18115.23433629626,27425.24260085362
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,1x64,1,"(64,)",0.0003,800,1875,469,586,1.1440885829943,0.880581846832461,17574.30442320592,24081.05154035812,0.9052293871825358,18203.32894577973,27564.97652285452
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x64_32,2,"(64, 32)",0.01,300,1875,469,586,0.4229991250031162,0.8738539806821336,17446.14767208613,24750.105084296916,0.8772340801764725,19675.68896050336,31373.263242243556
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x64_32,2,"(64, 32)",0.01,800,1875,469,586,0.419522500000312,0.8738539806821336,17446.14767208613,24750.105084296916,0.8772340801764725,19675.68896050336,31373.263242243556
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x64_32,2,"(64, 32)",0.001,300,1875,469,586,0.8337216660002014,0.8510707913047032,18835.180766454687,26892.440287984253,0.895994592427469,19302.693698403727,28876.77856490166
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x64_32,2,"(64, 32)",0.001,800,1875,469,586,0.8356649579945952,0.8510707913047032,18835.180766454687,26892.440287984253,0.895994592427469,19302.693698403727,28876.77856490166
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x64_32,2,"(64, 32)",0.0003,300,1875,469,586,1.0367438749963185,0.8650627399584949,18214.55127736019,25598.010665983027,0.8916947249924138,19302.009536982463,29467.655718490212
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x64_32,2,"(64, 32)",0.0003,800,1875,469,586,1.0376364169933368,0.8650627399584949,18214.55127736019,25598.010665983027,0.8916947249924138,19302.009536982463,29467.655718490212
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x128_64,2,"(128, 64)",0.01,300,1875,469,586,0.6791423329996178,0.862119370872374,18423.523332808494,25875.687657483337,0.845992529841075,20437.274201477238,35139.18430636983
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x128_64,2,"(128, 64)",0.01,800,1875,469,586,0.6788912089978112,0.862119370872374,18423.523332808494,25875.687657483337,0.845992529841075,20437.274201477238,35139.18430636983
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x128_64,2,"(128, 64)",0.001,300,1875,469,586,1.1008902080066036,0.8520554485519785,19267.105083196133,26803.392108209166,0.8714948297181948,20345.917451636695,32098.229890507
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x128_64,2,"(128, 64)",0.001,800,1875,469,586,1.092190915995161,0.8520554485519785,19267.105083196133,26803.392108209166,0.8714948297181948,20345.917451636695,32098.229890507
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x128_64,2,"(128, 64)",0.0003,300,1875,469,586,1.6403987499943469,0.8631768218393,18553.40827382402,25776.272185672493,0.8697211253025527,19754.672619469173,32318.990118373273
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,2x128_64,2,"(128, 64)",0.0003,800,1875,469,586,1.6440661660017213,0.8631768218393,18553.40827382402,25776.272185672493,0.8697211253025527,19754.672619469173,32318.990118373273
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,3x128_64_32,3,"(128, 64, 32)",0.01,300,1875,469,586,0.3246123749995604,0.8767238479454321,17240.19239559459,24466.948448407577,0.895458567696979,17834.69638474786,28951.095734966926
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,3x128_64_32,3,"(128, 64, 32)",0.01,800,1875,469,586,0.3248358340060804,0.8767238479454321,17240.19239559459,24466.948448407577,0.895458567696979,17834.69638474786,28951.095734966926
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,3x128_64_32,3,"(128, 64, 32)",0.001,300,1875,469,586,1.1686917500046548,0.8464047979497399,19424.676166930527,27310.46513196937,0.8745971339401467,20526.986952875053,31708.41354133126
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,3x128_64_32,3,"(128, 64, 32)",0.001,800,1875,469,586,1.1695646250009304,0.8464047979497399,19424.676166930527,27310.46513196937,0.8745971339401467,20526.986952875053,31708.41354133126
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,3x128_64_32,3,"(128, 64, 32)",0.0003,300,1875,469,586,1.2430099170014728,0.8597187671927116,19175.916872280814,26099.973051741203,0.8931867813894577,19515.357900624917,29263.97272867359
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.2,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1875,469,586,1.248292083007982,0.8597187671927116,19175.916872280814,26099.973051741203,0.8931867813894577,19515.357900624917,29263.97272867359
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x32,1,"(32,)",0.01,300,1640,704,586,0.18479429099534173,0.8614435711635215,18099.06457522896,27270.82359456372,0.890757745883205,19049.018571005192,29594.84766748783
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x32,1,"(32,)",0.01,800,1640,704,586,0.18423866599914618,0.8614435711635215,18099.06457522896,27270.82359456372,0.890757745883205,19049.018571005192,29594.84766748783
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x32,1,"(32,)",0.001,300,1640,704,586,0.49368449999019504,0.8533241523979712,18705.038182101387,28058.484926158966,0.9035160912530937,18326.749920167844,27813.025059127453
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x32,1,"(32,)",0.001,800,1640,704,586,0.4795551659917692,0.8533241523979712,18705.038182101387,28058.484926158966,0.9035160912530937,18326.749920167844,27813.025059127453
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x32,1,"(32,)",0.0003,300,1640,704,586,0.6297268339985749,0.8679160230607755,18025.217953237963,26626.248553841066,0.9077906628049958,17657.953890310677,27189.93895980979
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x32,1,"(32,)",0.0003,800,1640,704,586,0.6383941249951022,0.8679160230607755,18025.217953237963,26626.248553841066,0.9077906628049958,17657.953890310677,27189.93895980979
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x64,1,"(64,)",0.01,300,1640,704,586,0.22201712500827853,0.8547630776849066,18670.24572109451,27920.51547634075,0.8968286289209837,18353.11864564807,28760.761685384554
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x64,1,"(64,)",0.01,800,1640,704,586,0.22136412501276936,0.8547630776849066,18670.24572109451,27920.51547634075,0.8968286289209837,18353.11864564807,28760.761685384554
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x64,1,"(64,)",0.001,300,1640,704,586,0.48900354199577123,0.8608610619305292,18846.013983179182,27328.088513591436,0.8966733415483761,18112.565630781683,28782.398035543018
NeuralNetwork_MLP,alle_features_zonder_id,"Garage, Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr, Neighborhood, House Style",10,0.3,1x64,1,"(64,)",0.001,800,1640,704,586,0.4908168330002809,0.8608610619305292,18846.013983179182,27328.088513591436,0.8966733415483761,18112.565630781683,28782.398035543018
